loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type
5000.0,5000.0, 36 months,0.13,168.47,C,C4,4 years,RENT,41633.1,Not Verified,Charged Off,home_improvement,NJ,21.79,2,693,697,2,10,0,6567.02,48.6,14,Joint App
7500.0,7500.0, 36 months,0.1118,246.19,B,B3,10+ years,MORTGAGE,37620.42,Source Verified,Current,debt_consolidation,CO,29.61,0,690,694,1,10,0,727.16,67.0,19,Individual
18000.0,18000.0, 60 months,0.2483,526.49,F,F3,4 years,RENT,97235.43,Verified,Fully Paid,credit_card,MO,14.79,3,702,706,4,9,0,1759.74,84.8,24,Individual
18000.0,18000.0, 36 months,0.2247,691.83,E,E2,2 years,MORTGAGE,117403.01,Not Verified,Fully Paid,small_business,CA,18.57,0,634,638,1,13,0,5992.52,72.3,22,Joint App
18000.0,18000.0, 36 months,0.2163,684.01,E,E4,10+ years,OWN,102782.92,Not Verified,Current,debt_consolidation,TN,0.55,0,684,688,0,13,0,625.12,80.9,24,Individual
15000.0,15000.0, 36 months,0.1266,502.97,C,C5,< 1 year,MORTGAGE,34994.12,Source Verified,Current,credit_card,MN,13.24,0,734,738,0,13,0,13047.81,74.9,24,Joint App
30000.0,30000.0, 36 months,0.1311,1012.43,C,C4,4 years,MORTGAGE,56575.08,Verified,Charged Off,debt_consolidation,MD,18.8,0,743,747,3,9,0,1885.22,68.3,19,Individual
15000.0,15000.0, 36 months,0.0633,458.6,B,B4,10+ years,RENT,82497.76,Verified,Current,other,CO,15.98,0,663,667,0,10,0,7494.36,53.8,20,Individual
12000.0,12000.0, 60 months,0.0879,247.88,A,A3,7 years,RENT,26889.06,Not Verified,Current,car,IN,13.92,1,747,751,0,13,0,5406.27,81.4,20,Joint App
10000.0,10000.0, 36 months,0.1912,367.16,E,E5,10+ years,RENT,93471.44,Not Verified,Fully Paid,other,IL,9.39,0,649,653,0,7,0,11676.73,48.7,22,Individual
5000.0,5000.0, 36 months,0.154,174.3,D,D1,< 1 year,OWN,90294.48,Source Verified,Fully Paid,debt_consolidation,TN,5.54,0,720,724,0,10,0,1353.94,69.9,19,Individual
15000.0,15000.0, 36 months,0.2734,615.14,G,G3,10+ years,MORTGAGE,77658.0,Verified,Charged Off,debt_consolidation,NC,34.19,3,710,714,1,8,0,2401.85,36.2,9,Individual
10000.0,10000.0, 36 months,0.2531,399.24,G,G5,2 years,RENT,88689.19,Verified,Charged Off,debt_consolidation,GA,24.54,0,682,686,0,18,0,34660.12,73.2,27,Individual
15000.0,15000.0, 36 months,0.137,510.49,C,C2,10+ years,RENT,51559.37,Not Verified,Current,credit_card,CO,21.83,0,755,759,0,18,0,9087.61,59.1,23,Individual
10000.0,10000.0, 36 months,0.1754,359.23,D,D3,8 years,MORTGAGE,32813.9,Verified,Fully Paid,other,IN,13.75,0,689,693,0,13,1,12867.96,18.7,20,Joint App
25000.0,25000.0, 60 months,0.2427,723.13,F,F2,10+ years,RENT,109338.5,Source Verified,Current,wedding,MD,11.65,1,753,757,1,10,0,6682.93,69.2,20,Individual
35000.0,35000.0, 60 months,0.1998,926.95,E,E3,2 years,RENT,55684.76,Not Verified,Fully Paid,credit_card,NC,17.97,1,706,710,0,2,0,5256.3,55.9,15,Joint App
10000.0,10000.0, 60 months,0.0896,207.39,B,B4,5 years,MORTGAGE,39610.59,Verified,Fully Paid,home_improvement,FL,7.09,1,685,689,0,8,1,4637.37,43.2,16,Individual
25000.0,25000.0, 36 months,0.1392,853.5,C,C5,10+ years,RENT,58519.13,Not Verified,Current,debt_consolidation,TX,19.39,0,737,741,4,13,0,4104.57,59.6,23,Individual
25000.0,25000.0, 60 months,0.05,471.78,A,A2,10+ years,RENT,58269.22,Source Verified,Current,debt_consolidation,MO,15.58,0,663,667,3,11,0,3897.62,47.4,26,Individual
35000.0,35000.0, 60 months,0.2439,1014.75,F,F3,3 years,OTHER,41032.09,Source Verified,Fully Paid,debt_consolidation,MO,23.62,0,722,726,3,15,0,1296.42,57.4,19,Individual
12000.0,12000.0, 60 months,0.1071,259.15,C,C2,10+ years,MORTGAGE,75091.92,Not Verified,Fully Paid,debt_consolidation,VA,5.52,0,735,739,1,9,0,4185.48,16.1,16,Individual
20000.0,20000.0, 36 months,0.1115,656.23,B,B3,1 year,MORTGAGE,171043.86,Source Verified,Default,debt_consolidation,MA,19.7,0,667,671,2,13,0,1458.37,55.7,20,Individual
10000.0,10000.0, 36 months,0.165,354.02,D,D3,5 years,MORTGAGE,25695.66,Source Verified,Fully Paid,house,VA,16.74,0,713,717,1,11,0,20843.09,24.0,17,Individual
15000.0,15000.0, 36 months,0.1382,511.35,C,C1,10+ years,RENT,26065.91,Verified,Current,home_improvement,NJ,21.3,2,727,731,0,8,1,3466.95,20.5,19,Individual
18000.0,18000.0, 60 months,0.1187,399.26,B,B1,10+ years,OWN,113672.96,Verified,Fully Paid,debt_consolidation,OH,11.63,1,733,737,0,11,0,10347.05,44.9,21,Individual
20000.0,20000.0, 36 months,0.089,635.06,A,A1,4 years,RENT,86943.45,Source Verified,Current,credit_card,PA,11.03,0,712,716,0,11,0,8829.86,27.8,16,Individual
10000.0,10000.0, 36 months,0.1547,348.94,D,D2,2 years,OWN,147632.19,Verified,Current,debt_consolidation,OH,6.42,0,731,735,0,6,0,2005.23,47.0,10,Individual
25000.0,25000.0, 36 months,0.1346,847.95,C,C4,2 years,RENT,168411.34,Not Verified,Fully Paid,debt_consolidation,MA,0.35,1,729,733,0,10,0,15186.97,40.0,21,Individual
12000.0,12000.0, 60 months,0.1868,309.19,D,D3,6 years,OWN,86211.43,Source Verified,Charged Off,debt_consolidation,TX,29.67,0,692,696,4,13,0,7888.73,46.4,18,Individual
10000.0,10000.0, 60 months,0.1404,232.91,C,C5,1 year,MORTGAGE,27234.08,Not Verified,Current,debt_consolidation,IL,33.99,0,682,686,0,12,0,7035.88,64.2,26,Joint App
15000.0,15000.0, 60 months,0.2219,415.93,E,E1,5 years,RENT,67064.83,Not Verified,Charged Off,debt_consolidation,MA,20.08,0,704,708,0,2,0,11232.13,50.0,10,Joint App
25000.0,25000.0, 60 months,0.1033,535.18,C,C2,< 1 year,RENT,43974.76,Source Verified,Current,other,FL,26.3,1,701,705,0,15,0,6744.58,25.9,28,Individual
35000.0,35000.0, 36 months,0.1402,1196.59,C,C2,3 years,RENT,73210.82,Not Verified,Current,moving,IN,10.91,0,700,704,0,18,0,38659.47,83.5,25,Individual
20000.0,20000.0, 36 months,0.1981,741.34,E,E2,10+ years,RENT,34957.29,Not Verified,Charged Off,debt_consolidation,PA,15.28,0,738,742,0,15,0,9229.55,45.1,22,Individual
5000.0,5000.0, 60 months,0.14,116.33,C,C5,6 years,MORTGAGE,75438.12,Not Verified,Current,small_business,NC,17.53,2,688,692,2,19,0,74428.97,45.3,28,Individual
7500.0,7500.0, 60 months,0.0796,151.94,A,A5,< 1 year,MORTGAGE,84205.94,Verified,Fully Paid,debt_consolidation,PA,14.19,0,671,675,2,13,0,8672.66,27.3,23,Individual
5000.0,5000.0, 36 months,0.0788,156.42,A,A1,9 years,MORTGAGE,64822.61,Not Verified,Fully Paid,home_improvement,MO,24.04,1,746,750,1,9,0,32792.3,55.7,15,Individual
7500.0,7500.0, 36 months,0.1683,266.78,D,D5,10+ years,RENT,70458.77,Source Verified,Fully Paid,debt_consolidation,GA,21.34,0,725,729,2,13,0,12265.34,50.6,27,Individual
12000.0,12000.0, 36 months,0.1497,415.83,C,C1,6 years,RENT,84983.32,Source Verified,Charged Off,debt_consolidation,MO,22.92,0,689,693,0,5,0,6607.75,55.3,12,Individual
12000.0,12000.0, 36 months,0.1777,432.42,D,D5,9 years,MORTGAGE,34834.94,Not Verified,Fully Paid,debt_consolidation,MO,31.86,0,651,655,1,9,1,7511.7,51.4,19,Joint App
7500.0,7500.0, 36 months,0.1048,243.71,B,B5,10+ years,OWN,65855.16,Not Verified,Fully Paid,debt_consolidation,NJ,9.4,3,742,746,2,11,1,1908.12,65.8,23,Individual
25000.0,25000.0, 36 months,0.056,756.01,A,A5,5 years,RENT,52249.65,Source Verified,Fully Paid,vacation,NC,8.73,0,676,680,0,4,0,7060.31,37.2,14,Individual
15000.0,15000.0, 60 months,0.0759,301.24,A,A1,10+ years,RENT,107338.6,Not Verified,Charged Off,debt_consolidation,NC,16.69,0,662,666,2,7,0,6135.52,56.3,16,Individual
20000.0,20000.0, 36 months,0.1297,673.57,B,B3,6 years,RENT,87988.22,Source Verified,Fully Paid,debt_consolidation,MD,19.21,0,759,763,2,2,0,20607.53,87.2,15,Individual
12000.0,12000.0, 36 months,0.1091,392.38,C,C1,10+ years,MORTGAGE,38908.87,Source Verified,Current,debt_consolidation,IL,26.49,0,734,738,1,16,0,27326.31,71.3,27,Individual
12000.0,12000.0, 36 months,0.141,410.69,C,C3,7 years,MORTGAGE,83628.36,Verified,Current,other,FL,19.7,0,699,703,1,13,0,4151.89,85.2,19,Individual
10000.0,10000.0, 60 months,0.1428,234.16,C,C2,10+ years,MORTGAGE,125657.52,Verified,Fully Paid,other,OH,11.07,0,708,712,2,5,0,23501.42,69.6,13,Individual
12000.0,12000.0, 36 months,0.2359,468.2,E,E2,7 years,OWN,69875.74,Not Verified,Fully Paid,wedding,OH,2.7,0,712,716,5,9,0,126695.62,80.6,17,Individual
15000.0,15000.0, 36 months,0.1109,491.71,B,B1,10+ years,MORTGAGE,45089.58,Source Verified,Fully Paid,home_improvement,FL,15.45,1,690,694,0,14,0,5578.27,63.0,23,Individual
15000.0,15000.0, 36 months,0.1302,505.53,C,C3,5 years,RENT,28595.81,Not Verified,Current,debt_consolidation,TX,23.32,0,729,733,0,16,0,1782.96,65.9,25,Individual
25000.0,25000.0, 36 months,0.1763,899.23,D,D3,10+ years,RENT,16652.06,Source Verified,Fully Paid,debt_consolidation,TX,10.74,0,751,755,4,5,1,1834.18,61.0,10,Individual
25000.0,25000.0, 36 months,0.126,837.52,C,C3,9 years,MORTGAGE,106005.05,Source Verified,Fully Paid,debt_consolidation,NY,21.45,2,734,738,0,14,0,9281.78,68.7,20,Individual
15000.0,15000.0, 36 months,0.1483,518.72,C,C2,< 1 year,MORTGAGE,24099.79,Not Verified,Charged Off,car,FL,28.07,3,696,700,0,6,0,1346.06,74.8,10,Individual
10000.0,10000.0, 36 months,0.1868,364.93,E,E1,< 1 year,OWN,29464.87,Not Verified,Fully Paid,major_purchase,GA,3.61,0,704,708,2,13,0,5004.6,75.0,25,Individual
30000.0,30000.0, 36 months,0.2427,1181.21,F,F4,10+ years,RENT,57668.64,Verified,Current,small_business,MA,28.78,0,671,675,3,10,0,7244.6,80.3,18,Individual
20000.0,20000.0, 36 months,0.0767,623.68,A,A3,1 year,RENT,65385.36,Source Verified,Fully Paid,debt_consolidation,NJ,30.39,0,722,726,0,12,0,53973.25,24.3,20,Individual
18000.0,18000.0, 60 months,0.2276,504.91,E,E3,10+ years,OWN,130988.53,Source Verified,Charged Off,debt_consolidation,TN,7.27,0,636,640,0,13,0,23125.8,31.7,21,Individual
20000.0,20000.0, 60 months,0.1298,454.85,C,C4,4 years,RENT,67596.15,Verified,Current,major_purchase,TN,29.04,0,703,707,0,14,2,21941.91,57.9,28,Individual
5000.0,5000.0, 36 months,0.0883,158.6,B,B1,7 years,MORTGAGE,46123.13,Verified,Fully Paid,other,AZ,18.15,0,668,672,0,14,1,4788.56,59.6,27,Individual
5000.0,5000.0, 36 months,0.1268,167.71,C,C3,2 years,MORTGAGE,46156.89,Verified,Fully Paid,home_improvement,OH,20.83,0,673,677,2,10,0,16525.09,12.9,23,Individual
7500.0,7500.0, 36 months,0.2745,308.0,G,G1,3 years,MORTGAGE,21814.19,Verified,Charged Off,credit_card,NY,1.82,0,700,704,1,16,0,2675.31,9.3,25,Individual
7500.0,7500.0, 36 months,0.1252,250.97,C,C3,6 years,RENT,128625.53,Verified,Current,debt_consolidation,IN,14.04,0,682,686,4,11,0,10924.91,52.1,21,Individual
12000.0,12000.0, 60 months,0.0935,251.13,B,B5,10+ years,MORTGAGE,92231.47,Source Verified,Fully Paid,major_purchase,FL,15.7,1,686,690,1,11,0,15407.66,89.2,16,Individual
7500.0,7500.0, 36 months,0.1235,250.36,C,C3,2 years,MORTGAGE,63958.93,Not Verified,Current,debt_consolidation,PA,26.06,0,636,640,1,7,0,5163.81,22.0,21,Individual
25000.0,25000.0, 60 months,0.0743,500.07,B,B5,3 years,MORTGAGE,127990.27,Source Verified,Current,other,AZ,14.89,1,692,696,1,9,1,36305.01,73.6,22,Individual
15000.0,15000.0, 60 months,0.0745,300.21,A,A1,2 years,MORTGAGE,103267.24,Verified,Current,debt_consolidation,NJ,11.83,0,795,799,0,7,0,20424.26,92.4,17,Individual
12000.0,12000.0, 36 months,0.0801,376.1,A,A3,10+ years,MORTGAGE,74884.54,Source Verified,Current,credit_card,IL,8.92,1,727,731,2,14,0,25791.07,87.3,23,Individual
5000.0,5000.0, 36 months,0.0925,159.58,A,A2,9 years,MORTGAGE,53101.13,Source Verified,Current,debt_consolidation,MN,17.64,0,706,710,0,15,0,3025.99,70.9,28,Individual
15000.0,15000.0, 36 months,0.1129,493.15,B,B2,6 years,MORTGAGE,55421.05,Not Verified,Fully Paid,small_business,NY,18.37,0,693,697,0,9,1,35388.05,72.3,17,Individual
7500.0,7500.0, 36 months,0.0821,235.76,A,A4,10+ years,RENT,22314.55,Verified,Current,credit_card,MN,24.28,0,646,650,2,10,1,15582.44,23.9,22,Individual
20000.0,20000.0, 60 months,0.1344,459.62,C,C2,10+ years,OWN,103147.49,Not Verified,Default,home_improvement,NJ,10.2,2,708,712,0,11,0,5389.88,47.6,23,Individual
20000.0,20000.0, 36 months,0.0736,620.8,B,B5,10+ years,RENT,48152.65,Source Verified,Current,debt_consolidation,CO,11.83,0,721,725,3,10,1,37847.71,50.5,23,Individual
15000.0,15000.0, 36 months,0.1042,486.97,B,B2,8 years,RENT,102699.55,Source Verified,Fully Paid,credit_card,CO,28.53,0,742,746,4,10,0,5131.54,27.8,22,Individual
7500.0,7500.0, 60 months,0.2117,203.61,E,E2,1 year,RENT,84122.9,Verified,Current,major_purchase,FL,25.96,0,653,657,1,10,0,2665.8,38.6,20,Joint App
20000.0,20000.0, 60 months,0.1454,471.03,C,C2,10+ years,MORTGAGE,57583.31,Not Verified,Fully Paid,medical,PA,25.99,2,737,741,0,11,0,16068.53,45.3,24,Individual
10000.0,10000.0, 36 months,0.1785,360.78,D,D3,2 years,RENT,89740.33,Not Verified,Current,other,OH,3.37,0,730,734,1,12,1,15333.55,73.7,21,Individual
10000.0,10000.0, 60 months,0.0981,211.51,B,B4,4 years,OWN,33935.37,Verified,Current,debt_consolidation,NC,10.24,0,620,624,1,12,1,3579.6,53.4,23,Individual
15000.0,15000.0, 36 months,0.1294,504.96,B,B1,7 years,MORTGAGE,22370.95,Verified,Fully Paid,debt_consolidation,MN,19.81,2,649,653,1,9,0,3771.72,29.3,15,Individual
30000.0,30000.0, 60 months,0.0827,612.21,A,A4,2 years,MORTGAGE,49466.73,Verified,Current,debt_consolidation,NJ,18.82,0,652,656,1,10,0,2693.07,62.4,21,Individual
10000.0,10000.0, 36 months,0.1051,325.07,B,B5,< 1 year,MORTGAGE,70468.3,Verified,Fully Paid,credit_card,OH,12.83,1,739,743,0,16,0,23094.56,35.7,29,Individual
25000.0,25000.0, 60 months,0.1068,539.62,B,B3,4 years,RENT,90736.61,Verified,Charged Off,debt_consolidation,AZ,23.59,1,697,701,0,12,0,3371.13,67.6,19,Joint App
5000.0,5000.0, 36 months,0.1009,161.55,B,B3,10+ years,MORTGAGE,57282.23,Not Verified,Current,moving,MN,18.83,0,697,701,1,10,0,5567.74,68.7,19,Individual
5000.0,5000.0, 36 months,0.0702,154.44,A,A2,< 1 year,OWN,31546.61,Not Verified,Current,debt_consolidation,AZ,21.49,0,750,754,1,12,1,41484.09,52.6,21,Individual
18000.0,18000.0, 36 months,0.05,539.48,A,A2,1 year,RENT,118490.97,Source Verified,Fully Paid,small_business,OH,15.42,0,682,686,1,12,0,2611.38,69.8,25,Individual
10000.0,10000.0, 36 months,0.1163,330.37,C,C5,10+ years,MORTGAGE,43709.58,Verified,Fully Paid,credit_card,PA,11.86,2,706,710,0,12,0,15438.6,66.0,16,Joint App
10000.0,10000.0, 36 months,0.0919,318.88,B,B3,4 years,MORTGAGE,68353.47,Verified,Charged Off,home_improvement,MO,23.22,0,655,659,1,11,3,28559.44,53.5,17,Individual
7500.0,7500.0, 60 months,0.1068,161.86,B,B1,10+ years,MORTGAGE,73314.05,Verified,Current,major_purchase,TN,21.16,0,724,728,1,6,0,31453.48,52.0,19,Individual
12000.0,12000.0, 60 months,0.1052,258.06,C,C4,5 years,RENT,56475.98,Source Verified,Current,debt_consolidation,NC,8.99,0,706,710,4,11,0,10033.62,70.7,19,Individual
10000.0,10000.0, 60 months,0.1622,244.34,D,D3,10+ years,MORTGAGE,16889.43,Source Verified,Fully Paid,home_improvement,TN,18.73,2,716,720,0,6,0,5972.29,26.3,27,Individual
20000.0,20000.0, 60 months,0.0603,386.9,A,A1,3 years,RENT,36202.15,Verified,Fully Paid,major_purchase,CO,15.1,1,727,731,1,15,0,19764.17,58.0,27,Individual
18000.0,18000.0, 60 months,0.1718,449.04,D,D1,< 1 year,MORTGAGE,71680.31,Verified,Current,major_purchase,TX,11.72,0,708,712,1,10,0,5714.68,73.9,20,Individual
30000.0,30000.0, 60 months,0.1368,693.08,C,C4,10+ years,OTHER,139266.18,Source Verified,Charged Off,debt_consolidation,GA,17.31,0,682,686,1,4,0,1764.34,61.5,18,Individual
18000.0,18000.0, 36 months,0.0603,547.85,A,A1,10+ years,RENT,81389.12,Not Verified,Fully Paid,other,NY,14.05,0,753,757,2,11,0,5481.01,69.9,24,Individual
18000.0,18000.0, 60 months,0.2014,478.28,E,E5,10+ years,MORTGAGE,72533.71,Not Verified,Default,debt_consolidation,TX,16.3,2,749,753,0,13,0,6407.97,47.1,20,Individual
18000.0,18000.0, 36 months,0.1998,668.76,E,E1,10+ years,RENT,16428.72,Not Verified,Charged Off,debt_consolidation,IN,30.07,0,708,712,1,13,1,7389.85,58.7,20,Individual
25000.0,25000.0, 60 months,0.0641,488.16,A,A5,< 1 year,MORTGAGE,102144.98,Source Verified,Fully Paid,debt_consolidation,TN,21.84,0,690,694,3,12,1,10531.58,18.7,17,Individual
10000.0,10000.0, 36 months,0.0992,322.31,B,B1,10+ years,RENT,94302.22,Verified,Current,credit_card,NJ,26.07,0,753,757,1,9,0,39949.27,72.7,15,Individual
10000.0,10000.0, 36 months,0.1897,366.42,D,D2,6 years,MORTGAGE,76253.59,Not Verified,Current,debt_consolidation,IN,13.42,0,716,720,2,8,0,3471.32,59.3,15,Joint App
20000.0,20000.0, 36 months,0.1548,698.03,D,D1,6 years,MORTGAGE,63699.48,Verified,Current,debt_consolidation,TX,13.08,0,722,726,0,11,0,10969.39,39.5,21,Individual
10000.0,10000.0, 36 months,0.1263,335.14,B,B5,7 years,RENT,73371.27,Not Verified,Fully Paid,debt_consolidation,TN,22.25,0,727,731,1,8,1,103876.29,37.9,15,Individual
30000.0,30000.0, 36 months,0.0815,942.16,B,B1,3 years,MORTGAGE,113187.61,Source Verified,Fully Paid,debt_consolidation,TX,1.22,0,696,700,1,13,0,6247.81,42.2,25,Joint App
15000.0,15000.0, 60 months,0.1143,329.38,B,B1,10+ years,OWN,52488.03,Verified,Late (31-120 days),credit_card,IN,10.37,1,654,658,0,13,2,3555.04,26.9,28,Individual
10000.0,10000.0, 36 months,0.1229,333.51,C,C1,4 years,RENT,67918.28,Source Verified,Fully Paid,debt_consolidation,MD,22.16,0,642,646,0,14,1,8425.77,55.6,25,Individual
20000.0,20000.0, 36 months,0.1163,660.79,C,C5,8 years,OWN,45073.0,Source Verified,Fully Paid,car,MA,20.46,0,671,675,3,12,0,1019.05,95.5,22,Joint App
10000.0,10000.0, 36 months,0.1198,332.03,B,B1,1 year,MORTGAGE,54690.68,Verified,Fully Paid,debt_consolidation,CA,14.22,0,731,735,0,13,0,5084.4,64.1,20,Joint App
35000.0,35000.0, 36 months,0.1312,1181.36,C,C4,10+ years,OWN,58031.61,Not Verified,Fully Paid,home_improvement,MD,19.11,3,723,727,1,7,0,1423.84,57.1,14,Individual
35000.0,35000.0, 36 months,0.1707,1248.98,D,D4,2 years,OWN,78261.75,Not Verified,Fully Paid,debt_consolidation,GA,13.33,2,721,725,2,15,2,2917.98,39.5,23,Individual
18000.0,18000.0, 36 months,0.0658,552.37,A,A5,2 years,RENT,40197.77,Verified,Fully Paid,major_purchase,AZ,27.46,0,672,676,0,7,0,25417.34,23.7,17,Joint App
7500.0,7500.0, 36 months,0.0913,238.94,B,B2,< 1 year,MORTGAGE,50435.19,Verified,Current,debt_consolidation,OH,26.43,0,750,754,0,11,1,3261.45,63.2,20,Individual
10000.0,10000.0, 36 months,0.1673,355.21,D,D4,1 year,MORTGAGE,66100.15,Verified,Fully Paid,debt_consolidation,MO,8.66,0,788,792,5,11,0,7175.84,78.9,26,Individual
15000.0,15000.0, 36 months,0.1616,528.54,E,E3,3 years,RENT,50141.09,Source Verified,Fully Paid,house,MD,9.04,0,651,655,0,15,2,16272.56,79.4,22,Individual
25000.0,25000.0, 60 months,0.1022,533.88,C,C4,3 years,OWN,59505.0,Source Verified,Current,medical,CA,32.68,0,688,692,2,13,0,7492.58,0.0,22,Individual
10000.0,10000.0, 36 months,0.1359,339.78,C,C3,4 years,MORTGAGE,26522.41,Not Verified,Fully Paid,debt_consolidation,MO,15.57,0,667,671,3,15,0,4826.23,11.8,30,Individual
7500.0,7500.0, 36 months,0.0877,237.71,A,A5,< 1 year,RENT,75379.01,Not Verified,Fully Paid,other,NY,25.82,0,682,686,2,12,0,2257.78,23.7,26,Joint App
5000.0,5000.0, 36 months,0.1505,173.44,C,C2,10+ years,RENT,37599.51,Source Verified,Charged Off,major_purchase,PA,12.21,0,673,677,0,17,1,4560.3,45.6,26,Individual
15000.0,15000.0, 36 months,0.1156,495.1,C,C3,1 year,MORTGAGE,23674.57,Source Verified,Fully Paid,debt_consolidation,NY,13.93,0,628,632,1,10,0,2470.88,41.8,20,Individual
25000.0,25000.0, 36 months,0.1029,810.08,B,B3,10+ years,RENT,64439.26,Not Verified,Fully Paid,house,PA,15.25,0,759,763,1,16,1,19348.92,75.2,18,Individual
5000.0,5000.0, 36 months,0.0671,153.72,B,B4,7 years,RENT,66340.86,Verified,Fully Paid,debt_consolidation,MO,21.89,0,708,712,3,16,1,23463.54,60.6,22,Individual
10000.0,10000.0, 60 months,0.0947,209.89,B,B3,8 years,OWN,70347.15,Not Verified,Current,car,MN,19.82,0,702,706,0,12,0,933.38,56.8,19,Individual
18000.0,18000.0, 36 months,0.0824,566.01,A,A5,1 year,MORTGAGE,70976.39,Source Verified,Fully Paid,home_improvement,GA,5.74,0,714,718,2,12,0,631.89,18.1,28,Joint App
20000.0,20000.0, 36 months,0.0997,645.1,B,B5,3 years,MORTGAGE,69822.82,Source Verified,Fully Paid,credit_card,WA,11.75,0,620,624,5,11,0,50399.3,44.8,19,Individual
20000.0,20000.0, 36 months,0.095,640.68,B,B5,10+ years,RENT,130750.68,Verified,Current,major_purchase,MN,12.93,0,683,687,1,13,0,3522.73,30.7,22,Individual
20000.0,20000.0, 36 months,0.0998,645.16,B,B4,6 years,RENT,89436.6,Not Verified,Fully Paid,other,AZ,17.49,1,695,699,1,13,0,32253.5,11.2,26,Individual
7500.0,7500.0, 36 months,0.0892,238.23,A,A2,6 years,MORTGAGE,95142.06,Verified,Fully Paid,major_purchase,CO,21.94,0,742,746,0,12,0,7153.83,67.0,18,Individual
12000.0,12000.0, 36 months,0.2063,449.84,E,E4,7 years,MORTGAGE,76407.14,Source Verified,Charged Off,medical,AZ,17.24,2,703,707,0,13,0,27210.46,11.0,17,Individual
35000.0,35000.0, 60 months,0.1311,798.31,C,C5,6 years,RENT,91078.27,Not Verified,Fully Paid,credit_card,GA,6.53,1,759,763,4,11,0,5166.05,59.0,20,Individual
35000.0,35000.0, 36 months,0.1928,1287.9,D,D4,10+ years,RENT,41863.58,Source Verified,Fully Paid,debt_consolidation,AZ,20.72,0,754,758,0,14,0,4068.51,79.1,24,Individual
15000.0,15000.0, 36 months,0.1666,532.24,D,D5,10+ years,OWN,79951.86,Source Verified,Current,car,CO,14.7,1,662,666,2,15,1,79264.74,43.3,23,Individual
18000.0,18000.0, 60 months,0.1055,387.29,C,C1,4 years,MORTGAGE,108827.61,Not Verified,Charged Off,small_business,MD,27.94,0,690,694,0,11,0,9071.61,59.0,20,Individual
30000.0,30000.0, 36 months,0.0905,954.73,A,A1,10+ years,MORTGAGE,47758.93,Verified,Fully Paid,debt_consolidation,CO,16.53,0,714,718,1,14,0,10092.3,28.3,29,Individual
12000.0,12000.0, 36 months,0.1452,413.19,C,C3,7 years,MORTGAGE,123620.27,Source Verified,Charged Off,home_improvement,OH,13.65,1,669,673,0,7,2,25569.46,58.8,21,Individual
7500.0,7500.0, 36 months,0.0968,240.86,C,C2,9 years,RENT,44284.45,Source Verified,Fully Paid,car,CA,13.57,1,677,681,1,12,0,4741.81,68.7,18,Individual
18000.0,18000.0, 36 months,0.168,640.0,D,D1,10+ years,RENT,71996.05,Verified,Current,other,VA,22.99,2,696,700,2,13,0,2413.36,22.4,20,Individual
35000.0,35000.0, 60 months,0.1297,795.76,C,C5,6 years,OWN,29509.75,Source Verified,Current,credit_card,CA,8.5,0,694,698,0,9,0,23758.47,65.5,22,Joint App
18000.0,18000.0, 36 months,0.0905,572.84,A,A4,10+ years,RENT,87663.61,Verified,Current,debt_consolidation,GA,10.79,0,671,675,0,8,0,6079.03,23.9,18,Individual
20000.0,20000.0, 36 months,0.0998,645.14,B,B4,9 years,MORTGAGE,112992.43,Verified,Charged Off,house,MO,15.57,0,685,689,1,12,0,13494.22,72.6,23,Individual
